Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU GT Usage [%]","GPU Media Engine Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","AVCC [V]","+3.3V [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","iGPU [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","AUXTIN2 [°C]",
20.5.2020,16:38:13.053,6012,12686,32.1,4720,11546,29.0,2.6,1.279,1.281,1.280,1.230,4400.4,4400.4,4400.4,4300.4,100.0,4000.3,100.0,236.7,49.3,231.3,84.6,229.7,102.6,167.1,220.1,165.2,3.8,0.7,2.3,3.0,3.8,3.8,2.3,3.8,3.8,2.9,100.0,44,44,44,43,40,37,34,34,38,63,66,66,62,39,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,39,34,0.000,0.000,0.000,0.000,0.000,0.000,5.523,3.388,0.105,1.872,600.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0,273,26.0,5.5,1.2,5.4,2.0,5.3,2.4,3.9,5.1,2.0,1.0,1.5,3.7,88.1,88.0,87.3,83.5,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,37.0,53.0,38.0,1.808,5.040,3.312,3.312,12.096,0.832,0.776,3.424,3.328,1.016,1.279,0.000,1.016,1.488,1.848,1371,No,33,93.0,No,No,872,1543,0.0,0.2,0.2,0.002,0.069,39411,42877,54,0.993,0,46.625,1113.8,1752.8,1025.2,0.0,1.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,No,No,No,No,Yes,No,40.0,23.3,335,287,33,8.0,32691,739,0.846,0.329,0,64.0,
20.5.2020,16:38:15.230,6004,12694,32.1,4714,11552,28.9,2.6,1.279,1.281,1.280,1.279,4400.4,4400.4,4400.4,4400.4,100.0,4000.3,100.0,160.4,22.6,318.3,31.7,192.6,56.2,82.4,108.8,121.6,0.7,0.0,3.0,0.0,1.5,2.2,0.0,0.7,3.0,1.0,100.0,44,44,44,44,40,36,32,33,38,64,68,67,62,38,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,35,0.000,0.000,0.000,0.000,0.000,0.000,4.308,2.342,0.015,1.784,600.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,273,26.0,3.7,0.5,7.3,0.7,4.4,1.3,1.9,2.5,0.7,1.4,3.6,2.2,92.5,87.2,88.1,91.2,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,38.0,53.0,37.0,1.808,5.040,3.312,3.312,12.096,0.840,0.784,3.440,3.328,1.016,1.279,0.000,1.016,1.488,1.848,1359,No,31,93.0,No,No,872,1543,0.0,0.1,0.1,0.000,0.152,39411,42878,54,0.993,0,46.625,1113.8,1752.8,1025.2,0.0,1.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,39.4,23.3,335,287,33,8.0,32691,739,1.225,0.291,0,64.0,
20.5.2020,16:38:17.122,6005,12693,32.1,4712,11553,28.9,2.6,1.230,1.281,1.280,1.279,4300.4,4400.4,4400.4,4400.4,100.0,4000.3,100.0,278.7,25.7,263.6,50.8,117.4,84.6,89.5,147.4,132.2,3.0,0.0,3.8,0.0,0.0,1.5,0.7,0.7,3.8,1.2,100.0,43,44,44,44,40,35,34,34,38,65,66,66,62,38,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,38,35,0.000,0.000,0.000,0.000,0.000,0.000,4.907,2.850,0.186,1.907,600.1,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0,273,26.0,6.4,0.6,6.1,1.2,2.7,1.9,2.1,3.4,0.0,0.6,0.9,0.8,90.9,89.8,92.5,91.4,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,38.0,53.0,37.0,1.808,5.040,3.312,3.312,12.096,0.840,0.792,3.440,3.328,1.016,1.230,0.000,1.016,1.488,1.848,1371,No,31,93.0,No,No,872,1543,0.0,0.2,0.2,0.000,0.125,39411,42878,55,0.993,0,46.625,1113.8,1752.8,1025.2,0.0,1.0,0.0,0.0,8.2,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,No,No,No,No,Yes,No,40.0,23.3,335,288,24,8.0,32691,739,1.237,0.683,0,64.0,
20.5.2020,16:38:19.155,5984,12713,32.0,4702,11564,28.9,2.6,1.279,1.281,1.280,1.279,4400.4,4400.4,4400.4,4400.4,100.0,4000.3,100.0,261.6,34.7,408.9,38.3,163.9,141.9,157.6,176.1,172.8,0.7,0.0,3.8,0.0,1.5,1.5,0.0,1.5,3.8,1.1,100.0,44,44,44,44,40,35,32,34,38,65,68,66,62,38,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,34,0.000,0.000,0.000,0.000,0.000,0.000,5.892,3.442,0.000,1.846,600.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,273,26.0,6.0,0.8,9.3,0.9,3.8,3.3,3.6,4.0,12.1,3.7,1.5,2.7,76.6,81.8,86.3,85.1,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,38.0,53.0,37.0,1.808,5.040,3.312,3.312,12.096,0.840,0.752,3.424,3.328,1.008,1.279,0.000,1.016,1.488,1.848,1365,No,33,93.0,No,No,872,1543,0.0,0.1,0.1,0.000,0.193,39411,42878,55,0.993,0,46.626,1113.8,1752.8,1025.2,0.0,1.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,37.2,23.3,335,288,24,8.0,32691,739,2.901,0.947,0,64.0,
20.5.2020,16:38:21.191,5981,12717,31.9,4700,11565,28.8,2.6,1.279,1.281,1.280,1.279,4400.4,4400.4,4400.4,4400.4,100.0,4000.3,100.0,109.7,22.3,130.9,32.3,84.0,69.8,57.2,137.8,80.5,2.3,0.0,0.7,0.7,0.0,1.5,0.0,2.3,2.3,0.9,100.0,44,44,44,44,40,35,32,34,36,65,68,66,64,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,37,35,0.000,0.000,0.000,0.000,0.000,0.000,3.026,1.495,0.000,1.736,600.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,273,26.0,2.5,0.5,3.0,0.7,1.9,1.6,1.3,3.1,1.0,0.8,0.2,0.3,93.8,93.5,94.7,92.9,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,36.0,53.0,37.0,1.808,5.040,3.312,3.312,12.096,0.840,0.760,3.440,3.328,1.008,1.279,0.000,1.016,1.488,1.848,1359,No,31,93.0,No,No,872,1543,0.0,0.1,0.1,0.000,0.111,39411,42878,55,0.993,0,46.723,1113.8,1752.8,1025.2,0.0,1.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,38.0,23.4,335,288,24,8.0,32691,739,1.264,0.351,0,64.0,
20.5.2020,16:38:23.235,19247,2565,88.2,5028,11238,30.9,1.1,1.181,1.184,1.182,1.182,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,511.9,211.3,433.5,259.5,349.5,348.3,362.2,669.2,393.2,8.4,3.0,8.3,5.3,8.4,4.6,6.9,15.3,15.3,7.5,100.0,42,42,42,42,40,45,47,45,46,55,53,55,54,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,36,0.000,0.000,0.000,0.000,0.000,0.000,10.231,7.201,0.160,1.994,600.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,273,26.0,11.9,5.0,10.1,6.1,8.2,8.2,8.5,15.5,11.1,4.5,2.2,1.4,69.8,74.4,81.0,72.4,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,14.0,27.0,43.0,1.808,5.040,3.312,3.312,12.096,0.840,1.144,3.440,3.328,1.016,0.504,0.112,1.016,1.488,1.848,1359,No,33,93.0,No,No,872,1543,0.2,0.1,0.3,0.064,0.135,39411,42879,55,0.993,0,46.691,1113.8,1752.8,1025.2,0.0,1.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,No,No,No,No,Yes,No,37.4,23.3,335,288,24,8.0,32691,739,0.940,0.606,0,64.0,
20.5.2020,16:38:25.277,19192,2619,87.9,15993,273,98.3,2.2,1.181,1.189,1.182,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4200.0,4200.0,4200.0,4184.1,4200.0,4200.0,4200.0,4168.1,4194.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,100.0,99.9,100.0,42,42,42,42,40,56,59,56,60,44,41,44,40,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,39,0.000,0.000,0.000,0.000,0.000,0.000,67.042,60.588,0.013,4.884,600.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,273,26.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,13.0,15.0,59.0,1.760,5.040,3.296,3.312,12.096,0.840,1.240,3.424,3.328,1.016,1.200,0.000,1.016,1.488,1.848,1365,No,33,93.0,No,No,872,1543,5.8,19.0,24.8,1.542,30.425,39414,42938,55,0.993,0,46.686,1113.8,1752.8,1025.2,0.0,1.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,37.2,23.3,335,288,24,8.0,32691,739,2.391,0.890,0,64.0,
20.5.2020,16:38:32.314,19253,2558,88.2,15762,504,96.8,3.8,1.181,1.189,1.192,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,100.0,99.9,100.0,42,42,42,42,40,56,59,57,60,44,41,43,40,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,41,0.000,0.000,0.000,0.000,0.000,0.000,67.042,60.588,0.013,4.884,600.1,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0,296,26.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,14.0,15.0,61.0,1.760,5.040,3.296,3.312,12.096,0.840,1.240,3.440,3.328,1.016,1.208,0.008,1.016,1.488,1.848,1359,No,33,93.0,No,No,872,1543,1.3,9.2,10.5,0.735,14.053,39419,43032,56,0.993,0,46.859,1113.8,1752.8,1025.2,1.0,1.0,0.0,0.0,8.2,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,No,No,No,No,Yes,No,38.8,23.4,336,288,31,8.0,32692,739,18.753,2.816,0,64.0,
20.5.2020,16:38:37.072,19476,2336,89.2,15763,502,96.9,4.2,1.191,1.189,1.182,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4202.3,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,-1.0,99.9,100.0,42,42,42,42,40,51,60,57,58,49,40,43,42,55,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,46,0.000,0.000,0.000,0.000,0.000,0.000,82.434,59.041,16.318,6.297,1300.1,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0,409,26.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,14.0,15.0,56.0,1.760,5.040,3.296,3.312,12.096,0.840,1.240,3.440,3.328,1.016,1.208,0.696,1.016,1.488,1.848,1365,No,33,93.0,No,No,872,1543,4.1,2.3,6.4,2.923,5.443,39430,43054,56,0.993,0,47.071,1113.8,1752.8,1025.2,2.0,1.0,0.0,0.0,8.3,0.2,0.0,0.0,0.0,1.4,0.0,0.0,0.0,No,No,No,No,Yes,No,37.8,23.5,340,292,31,8.0,32692,739,3.496,0.603,0,33.0,0.870,
20.5.2020,16:38:38.686,19411,2401,88.9,15983,283,98.2,4.8,1.191,1.189,1.192,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4199.1,4200.0,4200.0,4200.0,4200.0,4199.8,4200.0,4200.0,4199.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,40,54,57,54,56,46,43,46,44,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,48,0.000,0.000,0.000,0.000,0.000,0.000,77.713,60.012,12.039,5.701,1300.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,383,26.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,13.0,15.0,56.0,1.760,5.040,3.296,3.312,12.096,0.840,1.240,3.440,3.328,1.016,1.208,1.016,1.016,1.488,1.848,1359,No,35,93.0,No,No,872,1543,2.0,7.4,9.4,1.304,14.682,39433,43084,56,0.987,0,44.274,899.4,1502.3,827.6,0.0,1.0,0.0,0.0,8.3,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,No,No,No,No,Yes,No,37.7,22.1,340,292,25,8.0,32692,739,5.160,2.683,0,25.0,0.870,
20.5.2020,16:38:40.925,19318,2493,88.5,15997,269,98.3,4.6,1.191,1.189,1.192,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4195.3,4197.9,4200.0,4200.0,4200.0,4199.8,4200.0,4200.0,4199.1,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,42,42,42,42,40,53,55,52,56,47,45,48,44,57,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,49,0.000,0.000,0.000,0.000,0.000,0.000,77.585,60.110,11.859,5.703,1300.1,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0,361,26.0,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,13.0,15.0,56.0,1.760,5.040,3.312,3.312,12.096,0.840,1.240,3.440,3.328,1.016,1.208,1.016,1.016,1.488,1.848,1365,No,33,93.0,No,No,872,1543,0.6,0.3,1.0,0.314,0.318,39434,43085,55,0.831,0,21.348,683.4,405.0,628.8,1.0,3.0,0.0,0.0,8.3,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,No,No,No,No,Yes,No,12.6,10.7,340,292,23,2.5,32692,739,2.298,1.078,0,25.0,0.870,
20.5.2020,16:38:43.092,19113,2699,87.6,15972,293,98.1,5.2,1.191,1.189,1.192,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4184.3,4191.0,4200.0,4200.0,4192.9,4197.7,4200.0,4200.0,4195.7,98.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,42,42,42,42,40,52,55,53,55,48,45,47,45,56,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,48,0.000,0.000,0.000,0.000,0.000,0.000,76.787,59.731,11.528,5.697,1300.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,358,26.0,99.6,99.8,100.0,100.0,99.8,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,13.0,15.0,56.0,1.760,5.040,3.312,3.312,12.192,0.840,1.240,3.440,3.328,1.016,1.208,1.016,1.016,1.488,1.848,1371,No,33,93.0,No,No,872,1543,3.4,8.4,11.8,2.186,15.177,39438,43117,54,0.831,0,18.743,683.4,405.0,628.8,0.0,3.0,0.0,0.0,6.5,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,No,No,No,No,Yes,No,11.6,9.4,267,219,30,2.5,32692,739,0.999,0.270,0,25.0,0.870,
20.5.2020,16:38:45.334,18467,3345,84.6,15776,490,96.9,4.8,1.191,1.189,1.192,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4160.2,4193.6,4200.0,4200.0,4196.4,4198.3,4200.0,4200.0,4193.6,97.1,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.5,100.0,42,42,42,42,40,52,56,53,56,48,44,47,44,55,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,49,0.000,0.000,0.000,0.000,0.000,0.000,76.430,59.163,11.693,5.692,1300.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,343,26.0,99.1,99.8,100.0,100.0,99.9,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,13.0,15.0,56.0,1.760,5.040,3.312,3.312,12.192,0.840,1.240,3.440,3.328,1.016,1.208,1.016,1.016,1.488,1.848,1354,No,33,93.0,No,No,872,1544,7.0,0.4,7.4,3.791,0.678,39446,43118,54,0.831,0,18.454,405.0,162.0,405.0,1.0,7.0,0.0,0.0,6.0,0.4,0.0,0.0,0.0,2.7,0.0,0.0,0.0,No,No,No,No,Yes,No,11.2,9.2,246,198,24,2.5,32692,739,1.172,0.363,0,25.0,0.870,
20.5.2020,16:38:47.504,18422,3390,84.4,15761,505,96.8,6.5,1.191,1.189,1.192,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4190.1,4197.6,4200.0,4200.0,4197.5,4195.7,4200.0,4200.0,4197.6,100.0,100.0,100.0,100.0,99.2,99.2,100.0,100.0,100.0,99.8,100.0,42,42,42,42,40,52,56,53,56,48,44,47,44,57,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,49,0.000,0.000,0.000,0.000,0.000,0.000,75.918,58.408,11.872,5.686,1300.1,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0,343,26.0,99.8,99.9,100.0,100.0,99.9,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,13.0,15.0,56.0,1.760,5.040,3.312,3.312,12.096,0.840,1.240,3.424,3.328,1.016,1.208,1.008,1.016,1.488,1.848,1377,No,35,93.0,No,No,872,1544,6.0,27.0,33.0,0.184,44.306,39447,43211,54,0.831,0,18.360,202.5,162.0,405.0,1.0,8.0,0.0,0.0,6.0,0.1,0.0,0.0,0.0,1.2,0.0,0.0,0.0,No,No,No,No,Yes,No,11.6,9.2,246,198,24,2.5,32692,739,0.550,0.268,0,25.0,0.870,
20.5.2020,16:38:52.360,18447,3365,84.5,15947,319,98.0,7.2,1.191,1.180,1.192,1.192,4200.4,4200.4,4200.4,4200.4,100.0,4000.3,100.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,40,51,54,51,55,49,46,49,45,56,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,48,0.000,0.000,0.000,0.000,0.000,0.000,74.811,56.308,12.652,5.675,1300.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,371,26.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,6.67,9,9,9,24,174,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,13.0,15.0,57.0,1.760,5.040,3.312,3.312,12.096,0.840,1.240,3.440,3.328,1.016,1.208,1.016,1.016,1.488,1.848,1366,No,35,93.0,No,No,872,1544,4.4,4.8,9.2,2.883,10.427,39460,43259,54,0.831,0,18.549,135.0,162.0,405.0,2.0,8.0,0.0,0.0,6.0,0.4,0.0,0.0,0.0,9.0,0.0,0.0,0.0,No,No,No,No,Yes,No,12.2,9.3,246,198,31,2.5,32692,739,42.972,2.109,0,25.0,0.870,
